episode,job_count,machine_count,selection_count,best_source,candidate_count,loss,score_json,hard_violation_count,makespan,bay_internal_cut_length_gap,bay_internal_wo_count_gap,bay_internal_bevel_quantity_gap,bay_internal_occupancy_gap,raw_hard_violation_count,raw_makespan,raw_bay_internal_cut_length_gap,raw_bay_internal_wo_count_gap,raw_bay_internal_bevel_quantity_gap,raw_bay_internal_occupancy_gap,normalized_bay_internal_cut_length_gap,normalized_bay_internal_wo_count_gap,normalized_bay_internal_bevel_quantity_gap,normalized_bay_internal_occupancy_gap
14407,114,15,114,22:agent_sample_10|23:long_cut_batch|24:agent_sample_46|25:long_cut_batch|trans:agent_greedy,340,2.351077238,"[0, 105.262367, 393.897321095, 14.0, 27.0, 42.479116]",0,105.262367,393.897321095,14.0,27.0,42.479116,0,105.262367,393.897321095,14.0,27.0,42.479116,1.041824306,2.166956522,7.560039597,0.605715617
14408,92,15,92,22:long_bevel_batch|23:agent_sample_2|24:agent_sample_11|25:agent_sample_16|trans:agent_greedy,340,0.785268414,"[0, 150.280576, 425.803695429, 1.0, 28.0, 76.189832]",0,150.280576,425.803695429,1.0,28.0,76.189832,0,150.280576,425.803695429,1.0,28.0,76.189832,1.445240689,0.363636364,10.229304812,1.390701121
14409,92,15,92,22:lpt_batch|23:agent_sample_48|24:agent_sample_9|25:lpt_batch|trans:agent_sample_43,340,0.46369682,"[0, 116.016089, 431.902349701, 13.0, 27.0, 58.1539]",0,116.016089,431.902349701,13.0,27.0,58.1539,0,116.016089,431.902349701,13.0,27.0,58.1539,1.488905431,2.328439677,8.56426494,1.005909732
14410,114,15,114,22:agent_sample_11|23:agent_sample_13|24:agent_sample_2|25:agent_greedy|trans:agent_sample_27,340,0.411491649,"[0, 165.329329, 349.673503446, 9.0, 28.0, 109.393911]",0,165.329329,349.673503446,9.0,28.0,109.393911,0,165.329329,349.673503446,9.0,28.0,109.393911,0.974554771,1.452077335,7.81904762,1.564426445
14411,148,15,148,22:agent_greedy|23:agent_sample_56|24:agent_sample_14|25:lpt_batch|trans:agent_sample_29,340,0.487934047,"[0, 205.296997, 422.568764436, 14.0, 36.0, 25.467206]",0,205.296997,422.568764436,14.0,36.0,25.467206,0,205.296997,422.568764436,14.0,36.0,25.467206,1.331548853,2.372366855,6.596268263,0.398376697
14412,194,15,194,22:agent_sample_55|23:lpt_batch|24:agent_sample_27|25:agent_sample_6|trans:lpt_batch,340,0.463105232,"[0, 234.484136, 235.44525079, 16.0, 39.0, 58.668087]",0,234.484136,235.44525079,16.0,39.0,58.668087,0,234.484136,235.44525079,16.0,39.0,58.668087,0.431586627,1.751948051,4.134144925,0.499788838
14413,110,15,110,22:agent_sample_16|23:agent_greedy|24:agent_sample_11|25:agent_sample_10|trans:agent_sample_13,340,0.37667526,"[0, 212.346974, 315.009723463, 4.0, 36.0, 128.809555]",0,212.346974,315.009723463,4.0,36.0,128.809555,0,212.346974,315.009723463,4.0,36.0,128.809555,1.933942511,1.277351917,7.703787878,2.684138885
14414,108,15,108,22:agent_sample_15|23:agent_sample_26|24:agent_sample_53|25:lpt_batch|trans:agent_sample_13,340,0.48600902,"[0, 124.585597, 174.895109625, 10.0, 51.0, 62.813417]",0,124.585597,174.895109625,10.0,51.0,62.813417,0,124.585597,174.895109625,10.0,51.0,62.813417,0.548274771,2.08437168,7.432825239,0.988050213
14415,88,15,88,22:agent_sample_57|23:agent_sample_23|24:agent_greedy|25:agent_sample_19|trans:agent_sample_18,340,0.401280573,"[0, 132.388099, 115.028030786, 9.0, 25.0, 82.292558]",0,132.388099,115.028030786,9.0,25.0,82.292558,0,132.388099,115.028030786,9.0,25.0,82.292558,0.399360299,2.02464883,8.924310983,1.538554129
14416,157,15,157,22:lpt_batch|23:agent_sample_64|24:agent_sample_39|25:agent_sample_22|trans:agent_sample_32,340,0.40442217,"[0, 234.475363, 365.281396604, 6.0, 55.0, 90.021068]",0,234.475363,365.281396604,6.0,55.0,90.021068,0,234.475363,365.281396604,6.0,55.0,90.021068,0.603341303,0.691061826,7.953707956,1.009523603
14417,196,15,196,22:agent_sample_13|23:lpt_batch|24:agent_sample_30|25:agent_sample_13|trans:agent_sample_35,340,0.346599787,"[0, 265.993726, 543.178876602, 20.0, 40.0, 61.599557]",0,265.993726,543.178876602,20.0,40.0,61.599557,0,265.993726,543.178876602,20.0,40.0,61.599557,1.141459555,2.672516689,6.578951855,0.484576535
14418,94,15,94,22:long_bevel_batch|23:lpt_batch|24:agent_sample_12|25:agent_sample_39|trans:agent_greedy,340,1.183823147,"[0, 114.624274, 507.488125859, 11.0, 21.0, 75.904117]",0,114.624274,507.488125859,11.0,21.0,75.904117,0,114.624274,507.488125859,11.0,21.0,75.904117,1.718195161,2.036507936,9.945454545,1.190517652
14419,133,15,133,22:agent_sample_12|23:lpt_batch|24:agent_sample_10|25:agent_sample_46|trans:agent_sample_2,340,0.530830717,"[0, 173.913017, 392.897608815, 17.0, 38.0, 75.798975]",0,173.913017,392.897608815,17.0,38.0,75.798975,0,173.913017,392.897608815,17.0,38.0,75.798975,1.179448923,2.601966455,8.361538461,1.066523095
14420,98,15,98,22:agent_sample_30|23:agent_greedy|24:agent_sample_21|25:agent_sample_44|trans:agent_greedy,340,0.40158214,"[0, 83.074769, 311.104719839, 14.0, 34.0, 31.349422]",0,83.074769,311.104719839,14.0,34.0,31.349422,0,83.074769,311.104719839,14.0,34.0,31.349422,0.905136694,2.237212276,5.71754902,0.466874008
14421,187,15,187,22:agent_sample_44|23:agent_greedy|24:lpt_batch|25:lpt_batch|trans:agent_sample_27,340,0.340694767,"[0, 281.710922, 449.820356891, 15.0, 28.0, 62.355717]",0,281.710922,449.820356891,15.0,28.0,62.355717,0,281.710922,449.820356891,15.0,28.0,62.355717,0.684584567,2.140781274,4.447276423,0.550295795
14422,137,15,137,22:agent_sample_27|23:agent_sample_26|24:agent_sample_11|25:agent_sample_43|trans:agent_sample_7,340,0.323020616,"[0, 209.87193, 250.967099838, 10.0, 23.0, 55.747718]",0,209.87193,250.967099838,10.0,23.0,55.747718,0,209.87193,250.967099838,10.0,23.0,55.747718,0.542455109,2.388007736,6.971205606,0.863501113
14423,209,15,209,22:agent_greedy|23:agent_sample_37|24:agent_sample_16|25:agent_sample_20|trans:agent_sample_33,340,0.398831871,"[0, 336.942977, 597.971456828, 15.0, 41.0, 84.356911]",0,336.942977,597.971456828,15.0,41.0,84.356911,0,336.942977,597.971456828,15.0,41.0,84.356911,1.245859125,2.75655364,7.012673317,0.852096815
14424,111,15,111,22:agent_sample_15|23:agent_sample_29|24:agent_sample_14|25:agent_sample_9|trans:agent_sample_17,340,0.28299644,"[0, 169.153895, 408.973881915, 16.0, 31.0, 67.45863]",0,169.153895,408.973881915,16.0,31.0,67.45863,0,169.153895,408.973881915,16.0,31.0,67.45863,1.123260351,2.753361345,6.951447246,0.859751719
14425,96,15,96,22:agent_greedy|23:agent_greedy|24:agent_sample_40|25:agent_sample_20|trans:agent_sample_3,340,0.383073166,"[0, 191.220803, 651.246370331, 13.0, 24.0, 131.504242]",0,191.220803,651.246370331,13.0,24.0,131.504242,0,191.220803,651.246370331,13.0,24.0,131.504242,2.171714177,1.763235294,10.512820513,2.412661066
14426,182,15,182,22:agent_sample_55|23:agent_greedy|24:agent_sample_40|25:agent_sample_23|trans:agent_sample_24,340,0.27690306,"[0, 265.997219, 242.382087418, 11.0, 36.0, 44.768874]",0,265.997219,242.382087418,11.0,36.0,44.768874,0,265.997219,242.382087418,11.0,36.0,44.768874,0.540127232,1.947221576,6.239030381,0.47667283
14427,215,15,215,22:agent_sample_7|23:agent_sample_13|24:agent_sample_43|25:lpt_batch|trans:agent_sample_20,340,0.346384805,"[0, 326.85194, 449.985360438, 16.0, 45.0, 51.301941]",0,326.85194,449.985360438,16.0,45.0,51.301941,0,326.85194,449.985360438,16.0,45.0,51.301941,0.794630428,2.038941655,6.269323672,0.441922294
14428,104,15,104,22:agent_sample_9|23:agent_sample_23|24:agent_sample_14|25:agent_sample_54|trans:agent_sample_13,340,0.35184443,"[0, 156.236747, 374.323840078, 11.0, 20.0, 87.278715]",0,156.236747,374.323840078,11.0,20.0,87.278715,0,156.236747,374.323840078,11.0,20.0,87.278715,1.107807942,1.806493506,5.568376068,1.063304089
14429,208,15,208,22:agent_sample_25|23:long_cut_batch|24:agent_greedy|25:agent_sample_50|trans:agent_sample_57,340,0.811232409,"[0, 304.08724, 357.289433958, 16.0, 33.0, 35.434888]",0,304.08724,357.289433958,16.0,33.0,35.434888,0,304.08724,357.289433958,16.0,33.0,35.434888,1.160377586,2.182755352,6.247953216,0.398934488
14430,88,15,88,22:agent_sample_16|23:lpt_batch|24:agent_sample_29|25:lpt_batch|trans:agent_sample_13,340,0.410614756,"[0, 105.001481, 287.838896867, 11.0, 39.0, 48.913914]",0,105.001481,287.838896867,11.0,39.0,48.913914,0,105.001481,287.838896867,11.0,39.0,48.913914,0.793567671,2.081158779,10.709677419,0.61077742
14431,164,15,164,22:lpt_batch|23:agent_sample_13|24:agent_sample_28|25:agent_sample_12|trans:agent_sample_30,340,0.291911232,"[0, 222.888992, 520.931382793, 24.0, 36.0, 50.01354]",0,222.888992,520.931382793,24.0,36.0,50.01354,0,222.888992,520.931382793,24.0,36.0,50.01354,0.984983488,3.22006689,4.862506601,0.449030592
14432,222,15,222,22:agent_greedy|23:agent_sample_14|24:agent_greedy|25:agent_sample_7|trans:agent_sample_21,340,0.326232582,"[0, 322.396686, 387.754369431, 12.0, 45.0, 74.170842]",0,322.396686,387.754369431,12.0,45.0,74.170842,0,322.396686,387.754369431,12.0,45.0,74.170842,0.938145228,1.288816289,5.690588599,0.737648309
14433,112,15,112,22:agent_sample_20|23:agent_sample_15|24:agent_greedy|25:agent_greedy|trans:agent_greedy,340,0.368101031,"[0, 163.847837, 224.296214925, 7.0, 33.0, 54.62756]",0,163.847837,224.296214925,7.0,33.0,54.62756,0,163.847837,224.296214925,7.0,33.0,54.62756,0.758556179,0.615384616,10.304395605,1.038156107
14434,183,15,183,22:agent_sample_12|23:agent_sample_35|24:agent_sample_12|25:lpt_batch|trans:agent_sample_4,340,0.320923448,"[0, 241.716596, 807.187861909, 19.0, 57.0, 63.430555]",0,241.716596,807.187861909,19.0,57.0,63.430555,0,241.716596,807.187861909,19.0,57.0,63.430555,1.433617724,2.714141414,8.279600351,0.508735416
14435,155,15,155,22:agent_sample_41|23:lpt_batch|24:lpt_batch|25:agent_sample_2|trans:agent_sample_24,340,0.26347335,"[0, 171.826868, 424.017042239, 14.0, 41.0, 34.451052]",0,171.826868,424.017042239,14.0,41.0,34.451052,0,171.826868,424.017042239,14.0,41.0,34.451052,1.102326724,1.702501259,4.885046314,0.347668319
14436,64,15,64,22:agent_sample_55|23:agent_sample_58|24:long_bevel_batch|25:lpt_batch|trans:agent_sample_26,340,1.094678068,"[0, 105.875002, 441.942503162, 10.0, 30.0, 115.380314]",0,105.875002,441.942503162,10.0,30.0,115.380314,0,105.875002,441.942503162,10.0,30.0,115.380314,1.771751101,1.974913975,9.658885776,1.730830459
14437,157,15,157,22:agent_sample_11|23:agent_sample_18|24:lpt_batch|25:agent_sample_37|trans:agent_sample_11,340,0.343001276,"[0, 231.019012, 548.962151213, 15.0, 22.0, 36.896253]",0,231.019012,548.962151213,15.0,22.0,36.896253,0,231.019012,548.962151213,15.0,22.0,36.896253,2.103501532,2.659771707,4.558823529,0.558161401
14438,114,15,114,22:agent_sample_34|23:agent_sample_28|24:agent_sample_19|25:agent_greedy|trans:agent_sample_33,340,0.403682965,"[0, 154.202566, 413.731423328, 16.0, 18.0, 100.416905]",0,154.202566,413.731423328,16.0,18.0,100.416905,0,154.202566,413.731423328,16.0,18.0,100.416905,1.650422677,2.794919786,5.745753272,1.70739728
14439,85,15,85,22:agent_sample_10|23:agent_greedy|24:agent_sample_20|25:agent_sample_57|trans:lpt_batch,340,0.331075218,"[0, 149.660372, 221.922226866, 11.0, 27.0, 55.773309]",0,149.660372,221.922226866,11.0,27.0,55.773309,0,149.660372,221.922226866,11.0,27.0,55.773309,1.285286844,2.120271842,11.305555556,1.105435243
14440,146,15,146,22:agent_greedy|23:agent_sample_17|24:agent_sample_12|25:agent_sample_45|trans:agent_sample_35,340,0.293215355,"[0, 249.163442, 307.299315186, 14.0, 33.0, 140.590882]",0,249.163442,307.299315186,14.0,33.0,140.590882,0,249.163442,307.299315186,14.0,33.0,140.590882,0.930953444,2.494570136,6.165417915,1.858367041
14441,186,15,186,22:agent_sample_62|23:agent_sample_24|24:lpt_batch|25:agent_greedy|trans:agent_sample_16,340,0.28639732,"[0, 221.90855, 306.837129745, 11.0, 41.0, 20.448105]",0,221.90855,306.837129745,11.0,41.0,20.448105,0,221.90855,306.837129745,11.0,41.0,20.448105,0.529771569,0.844155844,6.134814815,0.176784818
14442,103,15,103,22:agent_sample_20|23:lpt_batch|24:agent_sample_45|25:agent_sample_10|trans:agent_sample_38,340,0.582659557,"[0, 163.967931, 440.275799954, 10.0, 25.0, 119.60849]",0,163.967931,440.275799954,10.0,25.0,119.60849,0,163.967931,440.275799954,10.0,25.0,119.60849,1.77955646,1.921428571,8.502564102,1.411785271
14443,211,15,211,22:agent_sample_38|23:agent_sample_10|24:agent_sample_32|25:agent_sample_15|trans:agent_sample_42,340,0.333728057,"[0, 290.60252, 428.121079701, 10.0, 32.0, 115.1757]",0,290.60252,428.121079701,10.0,32.0,115.1757,0,290.60252,428.121079701,10.0,32.0,115.1757,0.966382217,1.52739726,6.973820297,1.049786618
14444,95,15,95,22:agent_greedy|23:agent_greedy|24:best_fit_lth|25:agent_greedy|trans:agent_sample_12,340,1.151749431,"[0, 186.919567, 745.785949853, 6.0, 15.0, 247.144228]",0,186.919567,745.785949853,6.0,15.0,247.144228,0,186.919567,745.785949853,6.0,15.0,247.144228,4.272946196,1.477192983,9.749084249,3.752795508
14445,165,15,165,22:lpt_batch|23:agent_sample_18|24:agent_sample_58|25:lpt_batch|trans:agent_sample_16,340,0.303284156,"[0, 250.594664, 351.768291084, 13.0, 43.0, 62.444909]",0,250.594664,351.768291084,13.0,43.0,62.444909,0,250.594664,351.768291084,13.0,43.0,62.444909,0.950023302,2.14989747,6.511208879,0.682801384
14446,61,15,61,22:agent_greedy|23:agent_sample_12|24:agent_sample_30|25:agent_sample_23|trans:lpt_batch,340,0.398969889,"[0, 118.501111, 718.436116419, 11.0, 31.0, 152.906713]",0,118.501111,718.436116419,11.0,31.0,152.906713,0,118.501111,718.436116419,11.0,31.0,152.906713,3.067264521,2.1697479,10.3,2.359146044
14447,127,15,127,22:agent_sample_3|23:agent_greedy|24:lpt_batch|25:agent_sample_13|trans:agent_sample_28,340,0.261407171,"[0, 170.230251, 308.996750221, 9.0, 21.0, 48.272274]",0,170.230251,308.996750221,9.0,21.0,48.272274,0,170.230251,308.996750221,9.0,21.0,48.272274,0.858508063,1.389038665,5.755555555,0.530711088
14448,123,15,123,22:agent_greedy|23:agent_sample_8|24:agent_sample_15|25:lpt_batch|trans:agent_sample_45,340,0.260747448,"[0, 146.841743, 334.324341076, 15.0, 31.0, 69.808891]",0,146.841743,334.324341076,15.0,31.0,69.808891,0,146.841743,334.324341076,15.0,31.0,69.808891,0.976648302,2.465930653,4.092090169,0.737404552
14449,193,15,193,22:agent_sample_12|23:agent_sample_25|24:agent_sample_10|25:agent_sample_14|trans:agent_sample_57,340,0.395444959,"[0, 315.2359, 275.47726005, 10.0, 22.0, 76.301907]",0,315.2359,275.47726005,10.0,22.0,76.301907,0,315.2359,275.47726005,10.0,22.0,76.301907,0.887085088,2.004359491,4.14203902,1.05244012
14450,102,15,102,22:agent_sample_11|23:agent_greedy|24:agent_sample_10|25:agent_greedy|trans:agent_greedy,340,0.188471562,"[0, 111.873099, 466.17078875, 12.0, 38.0, 65.053284]",0,111.873099,466.17078875,12.0,38.0,65.053284,0,111.873099,466.17078875,12.0,38.0,65.053284,1.319538807,1.753093965,7.319047619,0.771047386
14451,190,15,190,22:agent_sample_35|23:agent_sample_18|24:agent_sample_47|25:agent_sample_18|trans:lpt_batch,340,0.304985005,"[0, 226.726657, 565.362141338, 14.0, 19.0, 84.56166]",0,226.726657,565.362141338,14.0,19.0,84.56166,0,226.726657,565.362141338,14.0,19.0,84.56166,0.861050031,1.759474979,2.869771242,0.704722296
14452,164,15,164,22:lpt_batch|23:agent_sample_26|24:agent_greedy|25:agent_sample_13|trans:agent_sample_64,340,0.28459698,"[0, 243.540956, 547.135496684, 18.0, 29.0, 55.805457]",0,243.540956,547.135496684,18.0,29.0,55.805457,0,243.540956,547.135496684,18.0,29.0,55.805457,1.286655164,2.24489796,6.288711289,0.749097779
14453,64,15,64,22:agent_sample_64|23:agent_sample_16|24:agent_sample_50|25:agent_greedy|trans:agent_sample_29,340,0.57189337,"[0, 120.731826, 400.737627992, 7.0, 21.0, 128.485987]",0,120.731826,400.737627992,7.0,21.0,128.485987,0,120.731826,400.737627992,7.0,21.0,128.485987,1.929408151,1.293406594,8.85,2.159993031
14454,208,15,208,22:agent_sample_14|23:agent_sample_16|24:agent_greedy|25:lpt_batch|trans:lpt_batch,340,0.425568056,"[0, 306.808469, 260.756358558, 16.0, 24.0, 45.242908]",0,306.808469,260.756358558,16.0,24.0,45.242908,0,306.808469,260.756358558,16.0,24.0,45.242908,0.694806264,2.751918158,4.452330854,0.662497328
14455,189,15,189,22:agent_greedy|23:agent_sample_13|24:agent_sample_61|25:agent_sample_21|trans:agent_sample_48,340,0.179872638,"[0, 240.962675, 257.371006753, 10.0, 42.0, 28.828803]",0,240.962675,257.371006753,10.0,42.0,28.828803,0,240.962675,257.371006753,10.0,42.0,28.828803,0.61787189,1.247716635,6.577642277,0.283545903
14456,138,15,138,22:agent_sample_17|23:agent_sample_18|24:long_cut_batch|25:lpt_batch|trans:lpt_batch,340,1.378950727,"[0, 186.738573, 358.566735781, 13.0, 22.0, 71.255644]",0,186.738573,358.566735781,13.0,22.0,71.255644,0,186.738573,358.566735781,13.0,22.0,71.255644,1.026875599,2.0843928,5.833333333,0.948285576
14457,128,15,128,22:agent_sample_27|23:agent_greedy|24:agent_greedy|25:agent_greedy|trans:agent_sample_54,340,0.219760144,"[0, 161.731064, 505.978340782, 15.0, 27.0, 59.596129]",0,161.731064,505.978340782,15.0,27.0,59.596129,0,161.731064,505.978340782,15.0,27.0,59.596129,1.371914622,2.581932773,6.001465201,0.712792651
14458,160,15,160,22:agent_greedy|23:agent_sample_10|24:agent_sample_10|25:lpt_batch|trans:agent_sample_21,340,0.518852581,"[0, 208.852544, 627.334404215, 20.0, 39.0, 41.884567]",0,208.852544,627.334404215,20.0,39.0,41.884567,0,208.852544,627.334404215,20.0,39.0,41.884567,1.035554209,2.560274813,8.10690943,0.337213237
14459,78,15,78,22:agent_sample_2|23:agent_sample_13|24:agent_sample_36|25:agent_greedy|trans:agent_sample_62,340,0.300452897,"[0, 142.482634, 294.420705773, 5.0, 26.0, 127.100504]",0,142.482634,294.420705773,5.0,26.0,127.100504,0,142.482634,294.420705773,5.0,26.0,127.100504,2.707620057,2.026338788,9.265512266,2.735158037
14460,93,15,93,22:best_fit_lth|23:agent_sample_24|24:agent_greedy|25:agent_sample_21|trans:agent_greedy,340,2.013725066,"[0, 141.693293, 307.513558227, 11.0, 31.0, 82.066744]",0,141.693293,307.513558227,11.0,31.0,82.066744,0,141.693293,307.513558227,11.0,31.0,82.066744,1.106100068,1.992207793,7.784862196,1.717986935
14461,97,15,97,22:agent_sample_14|23:agent_sample_45|24:agent_sample_23|25:agent_sample_36|trans:agent_greedy,340,0.312392558,"[0, 139.706389, 246.370467402, 13.0, 21.0, 90.867086]",0,139.706389,246.370467402,13.0,21.0,90.867086,0,139.706389,246.370467402,13.0,21.0,90.867086,0.838452644,2.5,8.508658008,1.087765385
14462,128,15,128,22:agent_sample_17|23:best_fit_lth|24:agent_sample_20|25:lpt_batch|trans:agent_sample_10,340,0.962037143,"[0, 215.322193, 351.031003251, 11.0, 20.0, 97.003956]",0,215.322193,351.031003251,11.0,20.0,97.003956,0,215.322193,351.031003251,11.0,20.0,97.003956,1.508069262,1.709523808,6.391902216,1.69308712
14463,103,15,103,22:agent_sample_64|23:agent_sample_14|24:agent_sample_11|25:agent_sample_14|trans:agent_sample_46,340,0.441019711,"[0, 115.983642, 300.039471315, 13.0, 40.0, 84.500995]",0,115.983642,300.039471315,13.0,40.0,84.500995,0,115.983642,300.039471315,13.0,40.0,84.500995,0.796482435,1.845989305,8.000595238,1.053732642
14464,68,15,68,22:agent_sample_10|23:agent_greedy|24:agent_sample_28|25:lpt_batch|trans:agent_sample_32,340,0.378800553,"[0, 126.871384, 194.309980434, 6.0, 22.0, 61.793023]",0,126.871384,194.309980434,6.0,22.0,61.793023,0,126.871384,194.309980434,6.0,22.0,61.793023,2.093153938,2.221941392,10.703296703,1.622395595
14465,197,15,197,22:agent_sample_31|23:agent_sample_25|24:lpt_batch|25:lpt_batch|trans:agent_sample_58,340,0.52552062,"[0, 287.201537, 290.336622762, 14.0, 28.0, 40.076557]",0,287.201537,290.336622762,14.0,28.0,40.076557,0,287.201537,290.336622762,14.0,28.0,40.076557,0.416222606,1.613253433,3.011274509,0.361091667
14466,154,15,154,22:agent_sample_54|23:agent_greedy|24:agent_sample_29|25:lpt_batch|trans:lpt_batch,340,0.518815029,"[0, 210.919542, 227.270125331, 3.0, 22.0, 83.567046]",0,210.919542,227.270125331,3.0,22.0,83.567046,0,210.919542,227.270125331,3.0,22.0,83.567046,0.735220306,0.497735849,5.862914862,1.548289216
14467,161,15,161,22:agent_sample_18|23:agent_sample_18|24:agent_sample_50|25:agent_sample_11|trans:agent_sample_26,340,0.27125427,"[0, 216.685638, 221.905595383, 12.0, 45.0, 46.142294]",0,216.685638,221.905595383,12.0,45.0,46.142294,0,216.685638,221.905595383,12.0,45.0,46.142294,0.665338916,1.484242424,7.850238423,0.508759398
14468,133,15,133,22:agent_sample_32|23:lpt_batch|24:agent_sample_36|25:agent_sample_38|trans:agent_sample_28,340,0.470715895,"[0, 146.992871, 254.621359901, 19.0, 35.0, 44.484584]",0,146.992871,254.621359901,19.0,35.0,44.484584,0,146.992871,254.621359901,19.0,35.0,44.484584,0.605434146,2.91392035,5.393724696,0.583649504
14469,196,15,196,22:agent_sample_21|23:agent_sample_28|24:agent_sample_3|25:lpt_batch|trans:lpt_batch,340,0.603519815,"[0, 246.956569, 475.059474795, 18.0, 44.0, 47.596593]",0,246.956569,475.059474795,18.0,44.0,47.596593,0,246.956569,475.059474795,18.0,44.0,47.596593,0.770788545,1.942567233,3.711305501,0.401561842
14470,212,15,212,22:agent_sample_4|23:agent_sample_19|24:lpt_batch|25:agent_greedy|trans:lpt_batch,340,0.281014007,"[0, 247.853592, 260.643120698, 13.0, 34.0, 33.953233]",0,247.853592,260.643120698,13.0,34.0,33.953233,0,247.853592,260.643120698,13.0,34.0,33.953233,0.43838223,1.377819549,3.754324339,0.272681553
14471,90,15,90,22:agent_greedy|23:agent_greedy|24:agent_greedy|25:agent_sample_22|trans:agent_sample_25,340,0.148639559,"[0, 164.855421, 256.395752071, 6.0, 16.0, 101.884108]",0,164.855421,256.395752071,6.0,16.0,101.884108,0,164.855421,256.395752071,6.0,16.0,101.884108,3.992092356,2.375983879,9.99047619,2.992062088
14472,173,15,173,22:agent_sample_14|23:agent_sample_23|24:agent_sample_12|25:lpt_batch|trans:lpt_batch,340,0.719545811,"[0, 285.518749, 311.495927503, 10.0, 37.0, 49.772128]",0,285.518749,311.495927503,10.0,37.0,49.772128,0,285.518749,311.495927503,10.0,37.0,49.772128,0.764089239,1.938801922,6.365872389,0.597863807
14473,90,15,90,22:agent_sample_37|23:best_fit_lth|24:agent_sample_17|25:agent_sample_15|trans:agent_sample_17,340,0.592188257,"[0, 117.988894, 403.736577615, 9.0, 23.0, 77.273805]",0,117.988894,403.736577615,9.0,23.0,77.273805,0,117.988894,403.736577615,9.0,23.0,77.273805,1.70823891,1.555189255,7.093706293,1.362909985
14474,197,15,197,22:agent_greedy|23:agent_sample_47|24:agent_sample_17|25:lpt_batch|trans:lpt_batch,340,0.820006773,"[0, 343.477626, 303.259252266, 14.0, 39.0, 62.660638]",0,343.477626,303.259252266,14.0,39.0,62.660638,0,343.477626,303.259252266,14.0,39.0,62.660638,0.467523185,2.201587301,5.496382589,0.762176032
14475,52,15,52,22:agent_sample_13|23:agent_greedy|24:long_bevel_batch|25:agent_sample_20|trans:agent_sample_12,340,0.462503468,"[0, 95.095152, 279.211080413, 10.0, 13.0, 76.948667]",0,95.095152,279.211080413,10.0,13.0,76.948667,0,95.095152,279.211080413,10.0,13.0,76.948667,2.331023586,2.699346405,10.5,2.023993928
14476,263,15,263,22:agent_sample_31|23:agent_sample_13|24:lpt_batch|25:lpt_batch|trans:lpt_batch,340,1.354355019,"[0, 383.301139, 475.795922766, 14.0, 54.0, 58.015146]",0,383.301139,475.795922766,14.0,54.0,58.015146,0,383.301139,475.795922766,14.0,54.0,58.015146,0.768148375,1.717002064,5.503359386,0.426263188
14477,63,15,63,22:agent_greedy|23:agent_greedy|24:agent_greedy|25:agent_sample_5|trans:agent_sample_4,340,0.241607523,"[0, 119.440907, 189.83572292, 5.0, 11.0, 90.406182]",0,119.440907,189.83572292,5.0,11.0,90.406182,0,119.440907,189.83572292,5.0,11.0,90.406182,2.940640683,2.383623189,9.683760684,2.520677364
14478,67,15,67,22:best_fit_lth|23:agent_sample_15|24:long_bevel_batch|25:agent_sample_11|trans:agent_sample_25,340,1.358946562,"[0, 121.593288, 350.710683875, 4.0, 6.0, 135.386772]",0,121.593288,350.710683875,4.0,6.0,135.386772,0,121.593288,350.710683875,4.0,6.0,135.386772,2.793132332,1.40505176,7.461538462,2.563706911
14479,131,15,131,22:agent_sample_44|23:agent_sample_23|24:long_bevel_batch|25:lpt_batch|trans:lpt_batch,340,2.293358988,"[0, 179.790004, 227.001450641, 12.0, 34.0, 69.507861]",0,179.790004,227.001450641,12.0,34.0,69.507861,0,179.790004,227.001450641,12.0,34.0,69.507861,0.641926454,2.584225435,8.096296297,0.924761424
14480,171,15,171,22:agent_sample_38|23:agent_sample_33|24:agent_sample_21|25:lpt_batch|trans:lpt_batch,340,1.01422013,"[0, 215.709945, 487.809906992, 14.0, 46.0, 46.239212]",0,215.709945,487.809906992,14.0,46.0,46.239212,0,215.709945,487.809906992,14.0,46.0,46.239212,0.82993318,1.45696697,6.067295092,0.437015545
14481,224,15,224,22:lpt_batch|23:agent_sample_42|24:agent_sample_22|25:lpt_batch|trans:agent_sample_59,340,0.38756057,"[0, 264.451922, 644.033497053, 11.0, 72.0, 42.074795]",0,264.451922,644.033497053,11.0,72.0,42.074795,0,264.451922,644.033497053,11.0,72.0,42.074795,1.026878872,0.903807033,5.662105674,0.24600845
14482,194,15,194,22:lpt_batch|23:agent_sample_17|24:agent_sample_12|25:lpt_batch|trans:agent_sample_12,340,0.612841064,"[0, 238.389397, 559.926052237, 21.0, 46.0, 26.929324]",0,238.389397,559.926052237,21.0,46.0,26.929324,0,238.389397,559.926052237,21.0,46.0,26.929324,1.102973789,2.66058388,5.7190894,0.26907908
